feature1,feature2,label
-2.578135128805908,-1.8213669916665354,3
9.113055182236424,-3.721794360549759,1
8.014625289569075,-3.3106861877777156,2
7.477311227939779,-3.668579258412758,1
9.936610231491148,-5.428707883460388,1
8.178570709679612,-4.877471548726258,2
-1.1634949105182681,-3.2230424409071605,3
3.456148455568819,4.960632882500915,0
8.532575076741685,-3.5498492785623634,1
6.962815281042617,-3.260986732392916,2
-0.15389471629324714,-2.9129118422928153,3
5.048855408229254,5.031456007287115,0
7.479254865815853,-2.802864055076557,2
9.7208648603408,-3.9758218681439375,1
-1.1930238545064416,-0.3401375987821391,3
4.546757534329996,4.900684987572142,0
2.6608705520337077,4.40708828183028,0
4.4594760339699855,4.946711313929807,0
3.741846811927571,4.424125760648858,0
-3.3168654211486572,-0.8563099048779989,3
-1.3650716661757138,-1.1098966733598357,3
-3.5455329851234305,-1.9459812596028403,3
4.976056171915951,5.88163553971339,0
-2.7276626533588657,-1.6376541276977274,3
3.602737513459038,5.82684754597423,0
8.917887406126079,-6.147918811198446,1
6.748148399976027,-7.290764696299311,2
9.285105701364495,-3.394236591018541,1
6.7180278861652765,-7.587232184332548,2
7.409458923760935,-4.217313191691322,1
9.069211138675364,-4.042004588987726,1
4.408724514205338,4.126599045010648,0
8.233936796705464,-6.711677820735962,2
-1.2260711007384493,-2.527243410581455,3
6.639889190058408,-4.836198370139089,2
6.110607292772302,-4.662918163447991,1
-2.7328209389553737,0.1959425955546048,3
6.341323040667524,4.63768452288153,0
8.78011154948097,-5.40697572264855,2
-2.646635053950327,-1.111594907609434,3
3.838832664838932,6.127056885442255,0
3.428074034147195,4.659361668929632,0
-2.8612562324045783,-2.639517766534699,3
9.32593054538922,-7.143294795686986,1
4.258700953140208,4.131528181007976,0
-2.60374191517835,-2.312158462548233,3
4.070880643747714,6.85758583993477,0
2.5431206414537093,5.673693892665036,0
8.336440575077349,-3.531902840280891,2
3.505752713114793,5.793993207586474,0
8.273499057222704,-4.3798502545044125,2
8.848657969657316,-4.058406910477515,1
4.623309236586254,5.523075226886488,0
8.090837249083885,-5.95574227062065,1
1.4956660200690024,4.305313280246459,0
8.698484559425136,-4.391187131165791,2
-1.7995845017972252,-3.0597895848327887,3
3.8881288574588884,6.2740809430641455,0
8.779486569358543,-4.378860697663637,1
6.678447292512803,-3.9469027379689336,2
7.914833554784993,-4.998880543650761,2
-2.1317066678644156,-1.3049974695348334,3
2.7600809834452154,4.1151031560557705,0
8.818218359034162,-2.9896380921073664,2
10.022444150856508,-5.060183234010441,2
3.804377252585803,5.630272857601452,0
-2.07460408569354,-1.9672024911463302,3
4.308981459446974,6.198522310071519,0
2.690965942746354,5.384281711791514,0
-2.2611010761028933,-3.3376159197280617,3
