feature1,feature2,label
-2.466637407760451,1.2827820786817046,3
4.568410400005428,6.737884462159981,1
-4.885525224298681,-9.856214562780051,0
-2.9662752630651665,0.32721223660504384,6
5.000328465671183,9.486470844232269,1
-0.46968461108809123,-2.5720356373124695,3
-4.450963226494672,-11.019974241234058,0
2.8416902110372213,-6.929088290295671,4
-7.154361541748823,-7.564920613180475,2
-10.601996059096983,-7.341529848383334,2
0.9616216821940438,-3.4154533515491057,4
-4.831590173190545,-9.751300549290477,7
3.3102790259189807,0.9250044427176847,8
-10.455138794621744,-7.438246442884892,2
6.075176288622428,-0.4356042023977137,5
2.5559107939108787,2.106721117324132,8
-1.8824342486327847,2.120854728691851,6
-5.656192600654807,-9.300904666471201,0
4.750203666161837,6.911474728992711,1
-1.4819083791049021,1.8431791458909168,9
3.0591219188958663,8.522411528465474,1
-4.942194096019478,-11.038901606561511,0
-3.9823929385097383,-0.42999169839558493,3
-0.5946127506170665,5.459202900205837,9
-3.1812186458434835,2.583173051485567,6
-2.2044542380294354,-0.3279232982086204,3
-3.5741874114254277,3.476785424631333,6
-4.495897941016503,-6.996824924343331,0
-2.058187796824284,-10.004331996691485,7
-2.2664876557616385,-9.943861865982337,7
4.4385825812423825,-7.336444218539221,4
-2.9011117886458195,-10.82977893032448,7
-4.545506978225082,-9.886925875894711,0
5.4815836540059495,1.8536307968510872,5
2.8293591763130266,-0.7253630212793044,5
-1.705903311771256,1.0262567074945974,6
-3.0469344482833884,-1.5582189544169422,3
4.652062083914642,1.0983176375472987,8
1.7688093486283627,0.8572417242424832,9
-8.366863806785915,-9.03108046349186,2
-9.507321543110262,-7.113395934762912,2
-3.9490365745818385,-9.129337721216709,7
-2.207695782752704,1.969061651667434,9
2.779498249220661,1.0530037528069274,8
4.46596815291599,6.781319500428797,1
1.2760069680441029,-0.13949469546850168,8
2.729730682572868,1.9223985985116674,8
3.9134080540305836,-1.2544564050684968,5
5.614332511603032,7.857980925945918,1
-2.052089480228248,-10.020892856856701,7
-3.851749377280866,0.8461453743561822,3
-1.3712350362766064,2.9121296305660955,9
1.8360730740203364,-5.913641677847347,4
-2.23310327252681,-9.57615496508371,7
0.2170822594526436,1.7002376203629312,9
1.9866770987847284,-4.81329669642651,4
-10.021849449993871,-5.216034784206531,2
-2.1449030153640485,-7.823382629696701,7
-1.0746373933237139,0.5434598541513814,3
-0.9179914446014479,1.5871191582881057,9
1.230707935374974,-6.126146243283187,4
4.233740975164666,0.9140713190946532,8
3.8562088731522377,0.30093813305392353,5
-3.7819006438127594,1.953408871370786,6
2.5511832705912445,-6.598976066465293,4
5.6695633461338755,-1.7395724370570391,5
5.854772973704399,9.69444710077087,1
3.2321702924266,-5.426212355643043,4
-2.731776356071309,-8.646794062769311,7
-2.1858449887967506,1.4029573445059,9
-5.176065346133536,1.140009158360042,6
-9.771935576668394,-8.00923179032264,2
5.608222336235372,7.253513775392122,1
2.2404423804893097,-6.980109534376016,4
-2.6872302801440675,1.7201763582674419,6
-4.780491622981213,-9.529060300259184,0
3.976931010917068,-0.31553223235372796,5
-5.933800981391832,-8.128215417945595,0
-4.251398801613606,2.520797474091454,6
-3.6433283106999115,-7.727266746326307,0
-2.3226905337276706,-0.7263549209015854,3
4.0216134933031835,7.507026842676794,1
1.9007404013662907,1.8083339268258554,8
-2.0572668379613206,3.649553264942333,9
-10.061605711339865,-5.866039273194993,2
-7.338310432293115,-7.586157702731996,2
-3.1100508128008384,-10.333757416449775,7
2.217147924556847,-5.196928155896305,4
-1.066912313018057,4.12742557973776,9
4.558184310996245,-0.48257652475411517,5
3.074270940320867,8.43900595963055,1
-2.5993803806139653,-1.8806224777082505,3
-3.6158710370074063,2.581935375025658,6
4.536701538713104,-1.0756375588961182,5
-6.02988678959775,-9.441057677676735,0
5.283957985564578,-1.4410663036600877,5
-5.484916806762925,-7.960195174567264,0
-2.211020706683987,-0.9422575776152992,3
1.911844569678163,1.317706987482234,8
-9.323669388886845,-6.420132563387938,2
3.409498306963411,2.6815749887073377,8
