feature1,feature2,label
6.4984075014216165,0.38990078198050876,3
-5.3558874468709154,-4.044859865453101,4
-2.2319051528843317,3.0595928993738157,0
5.333192289106528,0.09704432238251373,3
4.516986145523454,-1.0457825077243794,3
-3.3458418544517237,3.5401988822800816,0
-3.4722694752764514,2.0978499236384125,0
5.855810847309844,0.461637652111101,3
-3.3218284583305433,1.8920368338799767,0
-5.601781853348985,-3.621591156630641,4
5.094548745195008,-3.8395964538831575,5
4.871996095792199,1.1437323356326492,3
-2.796328778596179,2.683816848063967,0
4.046661510368501,4.458937678023405,1
4.948622598937538,-0.35615037363614155,3
-0.08167641046095864,-2.9720099042572516,2
5.024843165419147,3.4568758820194896,1
-1.667101878239723,-4.227412840338145,2
1.367264328341716,-2.7864975661307154,2
5.149605783438789,-3.7937976368186526,5
1.9322171767451448,-3.4421289531030226,2
-5.271907025884342,-4.01243979463195,4
-1.649498714469698,-4.282304335863288,2
-3.8369606513318137,-1.6622659008840637,4
-0.19744052316161353,-3.608534425688651,2
-1.5248174344629528,-3.6528748557536224,2
4.064923999541177,3.8430529141472567,1
-2.5420937468391713,2.1307752645752367,0
6.897799059448927,-0.40636111876384573,3
3.8673072927595635,-3.985579276838826,5
7.504270911016614,-0.2805391291351038,3
5.585563164180591,-2.639222020245714,5
3.179929086410457,2.3130870559015237,1
0.7948426818148198,-2.7191486910065934,2
3.592522850776941,4.452805249476514,1
5.384378225366562,-1.8437313221556262,3
3.7602876454426206,3.033626930665476,1
7.201668541045974,-4.192101368356245,5
5.8484011414837465,-4.079682241645271,5
-0.4280185673734189,-1.6022885863566925,2
-5.563291490401154,-4.243014047115158,4
-4.236199660528568,-4.792851805131531,4
-2.5451706048340705,1.8223130283703437,0
-3.142086551997065,-2.8839953752295133,4
-2.771326705019382,-2.3991859463078433,4
-3.925409934265418,3.7813929493325444,0
5.831814239163594,-1.7465573346692045,5
7.51884135731307,-3.586512250669701,5
-1.0463601043178807,-3.9985930794344062,2
-0.636572737647808,-2.860695530922078,2
4.9022116013928025,-3.7492371314253896,5
-4.8156715680484705,-2.7629130936205017,4
-4.400264948688904,3.9897021948970206,0
5.28720969096364,3.110180647888876,1
-6.011109755696024,-2.1022779684203154,4
-6.261415487832791,-3.936971452826791,4
-1.5857374860691513,-4.809671387123965,2
5.3405798414159,-3.9815454805488635,5
-5.086028172950442,-3.2843578121936905,4
2.5371723381432876,3.4936100657991105,1
4.777021485478351,-0.4690529143603873,3
-3.535409480522836,3.34426668087655,0
6.4264581183343745,1.6142515534630792,3
-0.3144888457975753,-2.248142424187615,2
4.925278364729423,-3.6502469484844844,5
5.163945741136967,2.9704915309276645,1
-3.617948645718154,3.9727512017388547,0
-3.1670802916105636,-2.5046909979751546,4
6.884905741693591,-3.6609848344624805,5
0.2358851958339786,-4.940514986061386,2
5.167822478862783,-4.927622049772502,5
-1.284266985402616,2.4091245225022715,0
0.42161540787848706,-2.6515294136647753,2
4.51718068898095,3.1857558516009687,1
-5.7059391826212,-3.1656059329241337,4
-2.6776982061406205,4.895586598065488,0
4.986077784847021,-2.837687726436165,5
0.12009891588581234,-3.5343694677205346,2
-3.940627622221988,2.6669592704146603,0
-2.7172328088363393,3.116695333239722,0
-2.724274299279177,-3.393576636398156,2
-1.4834141810897998,-1.978244132190921,2
4.993505001588496,3.6026689101254967,1
-2.8885087803199245,0.4440940730187557,0
-4.384671524439479,3.7349221775245875,0
6.341848698434375,-3.5393537288462387,5
