feature1,feature2,label
-2.272699703700734,5.30882590948493,3
-2.82126645254804,-4.126855676743972,1
3.7893656521560835,4.372966965785755,0
-4.308420759510319,-4.996614865376207,1
0.175008445007248,3.7585541710943033,3
2.6851241681392786,6.859372590188363,0
-3.6998456026910387,-4.162504380342003,1
5.388499406750456,7.247431482877398,0
-3.492970795022334,-5.820885605300854,1
-2.99811160215066,-2.5148855667909977,1
-4.695269593563367,-5.1728804541178794,1
-4.878225684786987,-5.2733609769988075,2
2.9134055568743267,5.259363015412885,0
-3.5303733662003003,-5.6286407220026575,2
-2.1875553592597563,6.5193080527515415,3
-4.270373567864008,-5.979317058182309,1
-5.354196753740686,-8.763450514894023,2
-3.539211453206849,-5.243540367006744,1
-3.948075862962498,-5.653853080673097,1
-4.748321817614376,-5.634451420166856,1
-4.593316354810122,-6.875365689681867,2
-3.8999373405093927,-6.073220547891129,1
-3.0305347283666833,-4.192014392308941,1
-2.99649140721477,-6.113413634844808,1
-4.199969084088809,-6.20972259345335,2
-2.797585706069076,4.482824004703205,3
-5.146392003411546,-8.802607183476924,2
-3.0798539999161934,-6.070857635096605,2
4.051327185481036,5.965728205959062,0
-3.733628105806947,-6.18881978947339,1
3.886979086476535,4.83301474098668,0
-0.7087581251451072,4.345144807176624,3
-4.100658432298773,-6.201372822948205,1
4.377636581743174,6.762200947913753,0
2.8190633336719526,4.305000294480786,0
4.144083860229729,7.837281691880039,0
-2.52143092276358,4.160032172789011,3
-3.7124816462323933,-5.067050853352548,1
3.6097356334165203,6.0031836966022905,0
-4.788661482217865,-5.874298922851992,2
-3.5435246964875793,-5.885208076874013,2
2.732359268826464,6.034089372885712,0
-2.565592945895737,5.191022299072481,3
-4.289317015913331,-4.373432835692411,1
-5.1465861642006985,-5.394780667885844,2
-4.506196564162614,-7.494428287725864,2
-1.7049961106185045,5.04623123350078,3
4.691871778184493,5.205071904556582,0
-3.4387404783585427,-4.853793047164476,1
3.9193408014324733,6.164510418616179,0
3.7090517640238976,4.7024127355553205,0
-4.792781682899815,-5.3497884716458,2
-3.4933168037379962,5.12654264188597,3
5.130446371396889,6.853090274769296,0
2.9190057215771397,6.116111872806795,0
-4.354125762201578,-3.1248154148201075,1
-3.4100414550226232,6.699943986758658,3
-4.654310564332661,-5.26113875176149,1
1.350462941711968,5.490031571395193,0
-7.325813507779601,-4.969404587344444,2
